erate (mm/kyr),measured curvature (1/m),naive D (m2/kyr),minimum D (m2/kyr),16th percentile D (m2/kyr),median D (m2/kyr),84th percentile D (m2/kyr),maximum D (m2/kyr),
8.540000000000000568e+01,-2.519000000000000059e-02,6.799999999999999822e+00,5.609939894868201549e+00,6.215843706362806920e+00,6.751952656420982635e+00,7.096454573055962278e+00,7.614731153201421243e+00
2.080000000000000071e+01,-1.420000000000000082e-02,2.899999999999999911e+00,2.417617748046779536e+00,2.686029985534728937e+00,2.919706333198027970e+00,3.190920574441652668e+00,4.680685252888330261e+00
2.060000000000000142e+01,-1.498000000000000026e-02,2.700000000000000178e+00,2.233062172830524883e+00,2.560224859912654249e+00,2.790905331972682202e+00,3.025370274483795363e+00,3.695386180389753417e+00
1.930000000000000071e+01,-1.349000000000000025e-02,2.899999999999999911e+00,2.369827892984475159e+00,2.644423813411040047e+00,2.909548702248878183e+00,3.434004477675173028e+00,4.457475852831077390e+00
5.829999999999999716e+01,-1.468999999999999993e-02,7.900000000000000355e+00,6.934773670079495744e+00,7.187193422882610427e+00,7.857250752569877150e+00,8.682352538866393132e+00,1.064986195074140696e+01
2.335000000000000000e+02,-4.334999999999999964e-02,1.080000000000000071e+01,9.831448814537964154e+00,1.004348130052265375e+01,1.054990895879299728e+01,1.078256818798494088e+01,1.211059685010478226e+01
1.242000000000000028e+02,-3.747000000000000330e-02,6.599999999999999645e+00,5.911484905420286928e+00,6.170424584817382652e+00,6.393942695133131515e+00,6.704769982649247950e+00,7.251083245931660315e+00
2.700000000000000000e+01,-2.819999999999999937e-02,2.000000000000000000e+00,1.516531138564373382e+00,1.776518817318011978e+00,1.885934058251246270e+00,1.970864329902339174e+00,2.091845271572911891e+00
8.900000000000000000e+01,-2.469999999999999973e-02,8.000000000000000000e+00,6.657225720768366273e+00,6.785089441106890717e+00,7.322271513762310668e+00,7.732272776303547701e+00,8.468417365771159666e+00
1.080000000000000000e+02,-3.020000000000000115e-02,7.000000000000000000e+00,6.277059767536181667e+00,6.796173891979534254e+00,7.124471124575368464e+00,7.567215314764312417e+00,7.915371751811048462e+00
3.000000000000000000e+01,-2.690000000000000030e-02,2.000000000000000000e+00,1.966276638890682049e+00,2.076323029611418569e+00,2.210538905890156780e+00,2.398548675709776923e+00,2.957881297159004941e+00
